timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens,difficulty_warmup_active,difficulty_observed_prompts_before,difficulty/observed_prompt_ratio_before,difficulty_selected_seen_ratio,difficulty_selected_unseen_ratio,difficulty_selected_sample_count_mean_before,difficulty_selected_coverage_score_mean,difficulty_selected_ema_accuracy_mean,difficulty_selected_boundary_score_mean,difficulty_global_seen_ema_accuracy_mean,difficulty_observed_prompts_after,difficulty_observed_prompt_ratio_after,difficulty_selected_group_accuracy_mean,difficulty_selected_sample_count_mean_after
1789712571.8763719,rollout,132,133,0.9234374761581421,0.3910678029060364,1.100000023841858,0.0,0.9234374761581421,0.3910678029060364,0.04638671875,5.587935447692871e-09,0.47140344977378845,0.75,0.25,0.25,0.953125,0.828125,0.75,0.75,0.0,0.25,23480,3608,27088,366.875,0.9234374761581421,0.3910678029060364,1.100000023841858,0.0,0.9234374761581421,0.3910678029060364,0.04638671875,5.587935447692871e-09,0.47140344977378845,0.75,0.25,0.25,0.953125,0.828125,0.75,0.75,0.0,0.25,3082993,3615065,difficulty,True,8,8,0,0,23480,27088,0,0,1064,1064,0,0,0,False,468,0.06262545162585308,0.5,0.5,2.25,0.7339105022086081,0.8701171875,0.4326019287109375,0.844222892043937,472,0.0631607118961595,0.828125,3.25
1789712581.4141877,rollout,133,134,0.8562499284744263,0.44467753171920776,1.100000023841858,0.0,0.8562499284744263,0.44467753171920776,0.1378125101327896,5.21540641784668e-08,0.7453544735908508,0.375,0.625,0.625,0.90625,0.765625,0.375,0.375,0.0,0.625,23992,3968,27960,374.875,0.8562499284744263,0.44467753171920776,1.100000023841858,0.0,0.8562499284744263,0.44467753171920776,0.1378125101327896,5.21540641784668e-08,0.7453544735908508,0.375,0.625,0.625,0.90625,0.765625,0.375,0.375,0.0,0.625,3106985,3643025,difficulty,True,8,8,0,0,23992,27960,0,0,1072,1072,0,0,0,False,472,0.0631607118961595,0.375,0.625,0.875,0.8383883476483185,0.7395833333333334,0.6393229166666666,0.8431802523338189,477,0.06382978723404255,0.765625,1.875
1789712590.8321369,rollout,134,135,1.0203125476837158,0.2761295437812805,1.100000023841858,0.0,1.0203125476837158,0.2761295437812805,0.05482422560453415,3.073364496231079e-08,0.4714035391807556,0.75,0.25,0.25,0.984375,0.921875,0.75,0.75,0.0,0.25,23218,4496,27714,362.78125,1.0203125476837158,0.2761295437812805,1.100000023841858,0.0,1.0203125476837158,0.2761295437812805,0.05482422560453415,3.073364496231079e-08,0.4714035391807556,0.75,0.25,0.25,0.984375,0.921875,0.75,0.75,0.0,0.25,3130203,3670739,difficulty,True,8,8,0,0,23218,27714,0,0,1080,1080,0,0,0,False,477,0.06382978723404255,0.75,0.25,2.125,0.6549714740718783,0.787109375,0.521636962890625,0.8421052496888103,479,0.06409741736919577,0.921875,3.125
1789712600.552568,rollout,135,136,0.8218750357627869,0.46682608127593994,1.100000023841858,0.0,0.8218750357627869,0.46682608127593994,0.15550781786441803,6.332993507385254e-08,0.8164948225021362,0.25,0.75,0.75,0.875,0.734375,0.25,0.25,0.0,0.75,26270,4656,30926,410.46875,0.8218750357627869,0.46682608127593994,1.100000023841858,0.0,0.8218750357627869,0.46682608127593994,0.15550781786441803,6.332993507385254e-08,0.8164948225021362,0.25,0.75,0.75,0.875,0.734375,0.25,0.25,0.0,0.75,3156473,3701665,difficulty,True,8,8,0,0,26270,30926,0,0,1088,1088,0,0,0,False,479,0.06409741736919577,0.875,0.125,2.25,0.6452132924942837,0.6819196428571429,0.7587018694196429,0.8431845009949113,480,0.06423123243677238,0.734375,3.25
1789712610.2274396,rollout,136,137,0.8515625,0.45320454239845276,1.100000023841858,0.0,0.8515625,0.45320454239845276,0.13068360090255737,5.21540641784668e-08,0.745354413986206,0.375,0.625,0.625,0.859375,0.765625,0.375,0.375,0.0,0.625,25024,4528,29552,391.0,0.8515625,0.45320454239845276,1.100000023841858,0.0,0.8515625,0.45320454239845276,0.13068360090255737,5.21540641784668e-08,0.745354413986206,0.375,0.625,0.625,0.859375,0.765625,0.375,0.375,0.0,0.625,3181497,3731217,difficulty,True,8,8,0,0,25024,29552,0,0,1096,1096,0,0,0,False,480,0.06423123243677238,0.625,0.375,1.75,0.7050373872540926,0.51875,0.76171875,0.8436169942220052,483,0.06463267763950221,0.765625,2.75
1789712619.7287242,rollout,137,138,0.7203125953674316,0.5118220448493958,1.100000023841858,0.0,0.7203125953674316,0.5118220448493958,0.12580078840255737,3.725290298461914e-09,0.7453543543815613,0.375,0.625,0.625,0.796875,0.640625,0.375,0.375,0.0,0.625,22503,4432,26935,351.609375,0.7203125953674316,0.5118220448493958,1.100000023841858,0.0,0.7203125953674316,0.5118220448493958,0.12580078840255737,3.725290298461914e-09,0.7453543543815613,0.375,0.625,0.625,0.796875,0.640625,0.375,0.375,0.0,0.625,3204000,3758152,difficulty,True,8,8,0,0,22503,26935,0,0,1104,1104,0,0,0,False,483,0.06463267763950221,0.875,0.125,2.75,0.5876199087265702,0.533203125,0.6843239920479911,0.8443618679638976,484,0.06476649270707882,0.640625,3.75
1789712629.4241982,rollout,138,139,0.7890625596046448,0.48308441042900085,1.100000023841858,0.0,0.7890625596046448,0.48308441042900085,0.13466797769069672,2.9802322387695312e-08,0.745354413986206,0.375,0.625,0.625,0.859375,0.703125,0.375,0.375,0.0,0.625,24672,3736,28408,385.5,0.7890625596046448,0.48308441042900085,1.100000023841858,0.0,0.7890625596046448,0.48308441042900085,0.13466797769069672,2.9802322387695312e-08,0.745354413986206,0.375,0.625,0.625,0.859375,0.703125,0.375,0.375,0.0,0.625,3228672,3786560,difficulty,True,8,8,0,0,24672,28408,0,0,1112,1112,0,0,0,False,484,0.06476649270707882,0.625,0.375,1.875,0.7049898670424993,0.39375,0.830859375,0.8450889902666581,487,0.06516793790980864,0.703125,2.875
1789712638.9972548,rollout,139,140,1.015625,0.29234614968299866,1.100000023841858,0.0,1.015625,0.29234614968299866,0.06566406786441803,3.91155481338501e-08,0.5773488879203796,0.625,0.375,0.375,0.9375,0.921875,0.625,0.625,0.0,0.375,23686,3632,27318,370.09375,1.015625,0.29234614968299866,1.100000023841858,0.0,1.015625,0.29234614968299866,0.06566406786441803,3.91155481338501e-08,0.5773488879203796,0.625,0.375,0.375,0.9375,0.921875,0.625,0.625,0.0,0.375,3252358,3813878,difficulty,True,8,8,0,0,23686,27318,0,0,1120,1120,0,0,0,False,487,0.06516793790980864,1.0,0.0,2.375,0.574137225468648,0.755859375,0.6107177734375,0.8467170355011551,487,0.06516793790980864,0.921875,3.375
1789712658.9258807,rollout,140,141,0.7906249761581421,0.4806472957134247,1.100000023841858,0.0,0.7906249761581421,0.4806472957134247,0.10636719316244125,3.725290298461914e-08,0.7453542351722717,0.375,0.625,0.625,0.875,0.703125,0.375,0.375,0.0,0.625,25235,4176,29411,394.296875,0.7906249761581421,0.4806472957134247,1.100000023841858,0.0,0.7906249761581421,0.4806472957134247,0.10636719316244125,3.725290298461914e-08,0.7453542351722717,0.375,0.625,0.625,0.875,0.703125,0.375,0.375,0.0,0.625,3277593,3843289,difficulty,True,8,8,0,0,25235,29411,0,0,1128,1128,0,0,0,False,487,0.06516793790980864,0.5,0.5,1.5,0.7769200887698842,0.53955078125,0.8109092712402344,0.8480806135299025,491,0.06570319818011508,0.703125,2.5
1789712668.348252,rollout,141,142,0.871874988079071,0.43514958024024963,1.100000023841858,0.0,0.871874988079071,0.43514958024024963,0.11039062589406967,7.264316082000732e-08,0.7453542351722717,0.375,0.625,0.625,0.90625,0.78125,0.375,0.375,0.0,0.625,21472,3968,25440,335.5,0.871874988079071,0.43514958024024963,1.100000023841858,0.0,0.871874988079071,0.43514958024024963,0.11039062589406967,7.264316082000732e-08,0.7453542351722717,0.375,0.625,0.625,0.90625,0.78125,0.375,0.375,0.0,0.625,3299065,3868729,difficulty,True,8,8,0,0,21472,25440,0,0,1136,1136,0,0,0,False,491,0.06570319818011508,0.5,0.5,1.875,0.7550550143149851,0.570556640625,0.6458120346069336,0.8475023568769093,495,0.06623845845042152,0.78125,2.875
1789712677.6639981,rollout,142,143,0.885937511920929,0.427939772605896,1.100000023841858,0.0,0.885937511920929,0.427939772605896,0.10662110149860382,4.842877388000488e-08,0.666665256023407,0.5,0.5,0.5,0.890625,0.796875,0.5,0.5,0.0,0.5,21830,3456,25286,341.09375,0.885937511920929,0.427939772605896,1.100000023841858,0.0,0.885937511920929,0.427939772605896,0.10662110149860382,4.842877388000488e-08,0.666665256023407,0.5,0.5,0.5,0.890625,0.796875,0.5,0.5,0.0,0.5,3320895,3894015,difficulty,True,8,8,0,0,21830,25286,0,0,1144,1144,0,0,0,False,495,0.06623845845042152,0.625,0.375,1.75,0.7260075515613058,0.609375,0.52451171875,0.8483233211016414,498,0.06663990365315134,0.796875,2.75
1789712687.1944575,rollout,143,144,0.875,0.4291002154350281,1.100000023841858,0.0,0.875,0.4291002154350281,0.07468750327825546,6.239861249923706e-08,0.745351254940033,0.375,0.625,0.625,0.9375,0.78125,0.5,0.375,0.125,0.5,24516,4264,28780,383.0625,0.875,0.4291002154350281,1.100000023841858,0.0,0.875,0.4291002154350281,0.07468750327825546,6.239861249923706e-08,0.745351254940033,0.375,0.625,0.625,0.9375,0.78125,0.5,0.375,0.125,0.5,3345411,3922795,difficulty,True,8,8,0,0,24516,28780,0,0,1152,1152,0,0,0,False,498,0.06663990365315134,0.625,0.375,2.0,0.7001192039129874,0.7875,0.63115234375,0.8495664788058483,501,0.06704134885588117,0.78125,3.0
1789712696.363654,rollout,144,145,1.0500000715255737,0.2274775505065918,1.100000023841858,0.0,1.0500000715255737,0.2274775505065918,0.04203125089406967,2.421438694000244e-08,0.4714033901691437,0.75,0.25,0.25,0.96875,0.953125,0.75,0.75,0.0,0.25,19583,3528,23111,305.984375,1.0500000715255737,0.2274775505065918,1.100000023841858,0.0,1.0500000715255737,0.2274775505065918,0.04203125089406967,2.421438694000244e-08,0.4714033901691437,0.75,0.25,0.25,0.96875,0.953125,0.75,0.75,0.0,0.25,3364994,3945906,difficulty,True,8,8,0,0,19583,23111,0,0,1160,1160,0,0,0,False,501,0.06704134885588117,0.625,0.375,2.0,0.6870426656098907,0.759375,0.6857421875,0.8487831465974301,504,0.067442794058611,0.953125,3.0
1789712705.6104002,rollout,145,146,0.971875011920929,0.34201493859291077,1.100000023841858,0.0,0.971875011920929,0.34201493859291077,0.08148437738418579,4.470348358154297e-08,0.577349066734314,0.625,0.375,0.375,0.96875,0.875,0.625,0.625,0.0,0.375,21073,4064,25137,329.265625,0.971875011920929,0.34201493859291077,1.100000023841858,0.0,0.971875011920929,0.34201493859291077,0.08148437738418579,4.470348358154297e-08,0.577349066734314,0.625,0.375,0.375,0.96875,0.875,0.625,0.625,0.0,0.375,3386067,3971043,difficulty,True,8,8,0,0,21073,25137,0,0,1168,1168,0,0,0,False,504,0.067442794058611,0.75,0.25,2.75,0.640688921089457,0.7179361979166666,0.7063388824462891,0.8505047994946676,506,0.06771042419376422,0.875,3.75
1789712715.2360158,rollout,146,147,0.8656250238418579,0.4469362199306488,1.100000023841858,0.0,0.8656250238418579,0.4469362199306488,0.07957031577825546,5.960464477539063e-08,0.6666650176048279,0.5,0.5,0.5,0.84375,0.78125,0.5,0.375,0.125,0.5,25424,4616,30040,397.25,0.8656250238418579,0.4469362199306488,1.100000023841858,0.0,0.8656250238418579,0.4469362199306488,0.07957031577825546,5.960464477539063e-08,0.6666650176048279,0.5,0.5,0.5,0.84375,0.78125,0.5,0.375,0.125,0.5,3411491,4001083,difficulty,True,8,8,0,0,25424,30040,0,0,1176,1176,0,0,0,False,506,0.06771042419376422,0.875,0.125,3.375,0.5626491639924271,0.64453125,0.7901698521205357,0.8517798623548666,507,0.06784423926134082,0.78125,4.375
